design_id,reason
Ro120_q0.85_L12W_r1.40_th150_k0.50,outer profile has multiple radial extrema
Ro120_q0.85_L12W_r1.40_th150_k0.75,outer profile has multiple radial extrema
Ro120_q0.85_L12W_r1.40_th165_k0.00,outer profile has multiple radial extrema
Ro120_q0.85_L12W_r1.40_th165_k0.25,outer profile has multiple radial extrema
Ro120_q0.85_L12W_r1.40_th165_k0.50,outer profile has multiple radial extrema
Ro120_q0.85_L12W_r1.40_th165_k0.75,outer profile has multiple radial extrema
Ro120_q0.85_L12W_r1.40_th170_k0.00,outer profile has multiple radial extrema
Ro120_q0.85_L12W_r1.40_th170_k0.25,outer profile has multiple radial extrema
Ro120_q0.85_L12W_r1.40_th170_k0.50,outer profile has multiple radial extrema
Ro120_q0.85_L12W_r1.40_th170_k0.75,outer profile has multiple radial extrema
Ro120_q0.85_L12W_r1.60_th120_k0.00,negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L12W_r1.60_th120_k0.25,negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L12W_r1.60_th120_k0.50,negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L12W_r1.60_th120_k0.75,negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L12W_r1.60_th135_k0.00,negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L12W_r1.60_th135_k0.25,negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L12W_r1.60_th135_k0.50,negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L12W_r1.60_th135_k0.75,negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L12W_r1.60_th150_k0.00,negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L12W_r1.60_th150_k0.25,negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L12W_r1.60_th150_k0.50,negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L12W_r1.60_th150_k0.75,negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L12W_r1.60_th165_k0.00,negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L12W_r1.60_th165_k0.25,negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L12W_r1.60_th165_k0.50,negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L12W_r1.60_th165_k0.75,negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L12W_r1.60_th170_k0.00,negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L12W_r1.60_th170_k0.25,negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L12W_r1.60_th170_k0.50,negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L12W_r1.60_th170_k0.75,negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L16W_r0.60_th120_k0.00,contact radius has reached topology loss
Ro120_q0.85_L16W_r0.60_th120_k0.25,contact radius has reached topology loss
Ro120_q0.85_L16W_r0.60_th120_k0.50,contact radius has reached topology loss
Ro120_q0.85_L16W_r0.60_th120_k0.75,contact radius has reached topology loss
Ro120_q0.85_L16W_r0.60_th135_k0.00,contact radius has reached topology loss
Ro120_q0.85_L16W_r0.60_th135_k0.25,contact radius has reached topology loss
Ro120_q0.85_L16W_r0.60_th135_k0.50,contact radius has reached topology loss
Ro120_q0.85_L16W_r0.60_th135_k0.75,contact radius has reached topology loss
Ro120_q0.85_L16W_r0.60_th150_k0.00,contact radius has reached topology loss
Ro120_q0.85_L16W_r0.60_th150_k0.25,contact radius has reached topology loss
Ro120_q0.85_L16W_r0.60_th150_k0.50,contact radius has reached topology loss
Ro120_q0.85_L16W_r0.60_th150_k0.75,contact radius has reached topology loss
Ro120_q0.85_L16W_r0.60_th165_k0.00,contact radius has reached topology loss
Ro120_q0.85_L16W_r0.60_th165_k0.25,contact radius has reached topology loss
Ro120_q0.85_L16W_r0.60_th165_k0.50,contact radius has reached topology loss
Ro120_q0.85_L16W_r0.60_th165_k0.75,contact radius has reached topology loss
Ro120_q0.85_L16W_r0.60_th170_k0.00,contact radius has reached topology loss
Ro120_q0.85_L16W_r0.60_th170_k0.25,contact radius has reached topology loss
Ro120_q0.85_L16W_r0.60_th170_k0.50,contact radius has reached topology loss
Ro120_q0.85_L16W_r0.60_th170_k0.75,contact radius has reached topology loss
Ro120_q0.85_L16W_r1.20_th120_k0.00,outer profile has multiple radial extrema
Ro120_q0.85_L16W_r1.20_th120_k0.25,outer profile has multiple radial extrema
Ro120_q0.85_L16W_r1.20_th120_k0.50,outer profile has multiple radial extrema
Ro120_q0.85_L16W_r1.20_th120_k0.75,outer profile has multiple radial extrema
Ro120_q0.85_L16W_r1.40_th120_k0.00,negative outer squared radius
Ro120_q0.85_L16W_r1.40_th120_k0.25,negative outer squared radius
Ro120_q0.85_L16W_r1.40_th120_k0.50,negative outer squared radius
Ro120_q0.85_L16W_r1.40_th120_k0.75,negative outer squared radius
Ro120_q0.85_L16W_r1.40_th135_k0.00,negative outer squared radius
Ro120_q0.85_L16W_r1.40_th135_k0.25,negative outer squared radius
Ro120_q0.85_L16W_r1.40_th135_k0.50,negative outer squared radius
Ro120_q0.85_L16W_r1.40_th135_k0.75,outer profile has multiple radial extrema
Ro120_q0.85_L16W_r1.40_th150_k0.00,outer profile has multiple radial extrema
Ro120_q0.85_L16W_r1.40_th150_k0.25,outer profile has multiple radial extrema
Ro120_q0.85_L16W_r1.40_th150_k0.50,outer profile has multiple radial extrema
Ro120_q0.85_L16W_r1.40_th150_k0.75,outer profile has multiple radial extrema
Ro120_q0.85_L16W_r1.40_th165_k0.00,outer profile has multiple radial extrema
Ro120_q0.85_L16W_r1.40_th165_k0.25,outer profile has multiple radial extrema
Ro120_q0.85_L16W_r1.40_th165_k0.50,outer profile has multiple radial extrema
Ro120_q0.85_L16W_r1.40_th165_k0.75,outer profile has multiple radial extrema
Ro120_q0.85_L16W_r1.40_th170_k0.00,outer profile has multiple radial extrema
Ro120_q0.85_L16W_r1.40_th170_k0.25,outer profile has multiple radial extrema
Ro120_q0.85_L16W_r1.40_th170_k0.50,outer profile has multiple radial extrema
Ro120_q0.85_L16W_r1.40_th170_k0.75,outer profile has multiple radial extrema
Ro120_q0.85_L16W_r1.60_th120_k0.00,center profile is not monotone from midplane to GB; negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L16W_r1.60_th120_k0.25,center profile is not monotone from midplane to GB; negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L16W_r1.60_th120_k0.50,center profile is not monotone from midplane to GB; negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L16W_r1.60_th120_k0.75,center profile is not monotone from midplane to GB; negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L16W_r1.60_th135_k0.00,center profile is not monotone from midplane to GB; negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L16W_r1.60_th135_k0.25,center profile is not monotone from midplane to GB; negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L16W_r1.60_th135_k0.50,center profile is not monotone from midplane to GB; negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L16W_r1.60_th135_k0.75,center profile is not monotone from midplane to GB; negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L16W_r1.60_th150_k0.00,center profile is not monotone from midplane to GB; negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L16W_r1.60_th150_k0.25,center profile is not monotone from midplane to GB; negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L16W_r1.60_th150_k0.50,center profile is not monotone from midplane to GB; negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L16W_r1.60_th150_k0.75,center profile is not monotone from midplane to GB; negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L16W_r1.60_th165_k0.00,center profile is not monotone from midplane to GB; negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L16W_r1.60_th165_k0.25,center profile is not monotone from midplane to GB; negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L16W_r1.60_th165_k0.50,center profile is not monotone from midplane to GB; negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L16W_r1.60_th165_k0.75,center profile is not monotone from midplane to GB; negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L16W_r1.60_th170_k0.00,center profile is not monotone from midplane to GB; negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L16W_r1.60_th170_k0.25,center profile is not monotone from midplane to GB; negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L16W_r1.60_th170_k0.50,center profile is not monotone from midplane to GB; negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L16W_r1.60_th170_k0.75,center profile is not monotone from midplane to GB; negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L20W_r0.60_th120_k0.00,TJ radius below 6W
Ro120_q0.85_L20W_r0.60_th120_k0.25,TJ radius below 6W
Ro120_q0.85_L20W_r0.60_th120_k0.50,TJ radius below 6W
Ro120_q0.85_L20W_r0.60_th120_k0.75,TJ radius below 6W
Ro120_q0.85_L20W_r0.60_th135_k0.00,TJ radius below 6W
Ro120_q0.85_L20W_r0.60_th135_k0.25,TJ radius below 6W
Ro120_q0.85_L20W_r0.60_th135_k0.50,TJ radius below 6W
Ro120_q0.85_L20W_r0.60_th135_k0.75,TJ radius below 6W
Ro120_q0.85_L20W_r0.60_th150_k0.00,TJ radius below 6W
Ro120_q0.85_L20W_r0.60_th150_k0.25,TJ radius below 6W
Ro120_q0.85_L20W_r0.60_th150_k0.50,TJ radius below 6W
Ro120_q0.85_L20W_r0.60_th150_k0.75,TJ radius below 6W
Ro120_q0.85_L20W_r0.60_th165_k0.00,TJ radius below 6W
Ro120_q0.85_L20W_r0.60_th165_k0.25,TJ radius below 6W
Ro120_q0.85_L20W_r0.60_th165_k0.50,TJ radius below 6W
Ro120_q0.85_L20W_r0.60_th165_k0.75,TJ radius below 6W
Ro120_q0.85_L20W_r0.60_th170_k0.00,TJ radius below 6W
Ro120_q0.85_L20W_r0.60_th170_k0.25,TJ radius below 6W
Ro120_q0.85_L20W_r0.60_th170_k0.50,TJ radius below 6W
Ro120_q0.85_L20W_r0.60_th170_k0.75,TJ radius below 6W
Ro120_q0.85_L20W_r1.20_th120_k0.00,outer profile has multiple radial extrema
Ro120_q0.85_L20W_r1.20_th120_k0.25,outer profile has multiple radial extrema
Ro120_q0.85_L20W_r1.20_th120_k0.50,outer profile has multiple radial extrema
Ro120_q0.85_L20W_r1.20_th120_k0.75,outer profile has multiple radial extrema
Ro120_q0.85_L20W_r1.20_th170_k0.75,outer profile has multiple radial extrema
Ro120_q0.85_L20W_r1.40_th120_k0.00,center profile is not monotone from midplane to GB; negative outer squared radius
Ro120_q0.85_L20W_r1.40_th120_k0.25,center profile is not monotone from midplane to GB; negative outer squared radius
Ro120_q0.85_L20W_r1.40_th120_k0.50,center profile is not monotone from midplane to GB; negative outer squared radius
Ro120_q0.85_L20W_r1.40_th120_k0.75,center profile is not monotone from midplane to GB; negative outer squared radius
Ro120_q0.85_L20W_r1.40_th135_k0.00,center profile is not monotone from midplane to GB; negative outer squared radius
Ro120_q0.85_L20W_r1.40_th135_k0.25,center profile is not monotone from midplane to GB; negative outer squared radius
Ro120_q0.85_L20W_r1.40_th135_k0.50,center profile is not monotone from midplane to GB; negative outer squared radius
Ro120_q0.85_L20W_r1.40_th135_k0.75,center profile is not monotone from midplane to GB; outer profile has multiple radial extrema
Ro120_q0.85_L20W_r1.40_th150_k0.00,center profile is not monotone from midplane to GB; outer profile has multiple radial extrema
Ro120_q0.85_L20W_r1.40_th150_k0.25,center profile is not monotone from midplane to GB; outer profile has multiple radial extrema
Ro120_q0.85_L20W_r1.40_th150_k0.50,center profile is not monotone from midplane to GB; outer profile has multiple radial extrema
Ro120_q0.85_L20W_r1.40_th150_k0.75,center profile is not monotone from midplane to GB; outer profile has multiple radial extrema
Ro120_q0.85_L20W_r1.40_th165_k0.00,center profile is not monotone from midplane to GB; outer profile has multiple radial extrema
Ro120_q0.85_L20W_r1.40_th165_k0.25,center profile is not monotone from midplane to GB; outer profile has multiple radial extrema
Ro120_q0.85_L20W_r1.40_th165_k0.50,center profile is not monotone from midplane to GB; outer profile has multiple radial extrema
Ro120_q0.85_L20W_r1.40_th165_k0.75,center profile is not monotone from midplane to GB; outer profile has multiple radial extrema
Ro120_q0.85_L20W_r1.40_th170_k0.00,center profile is not monotone from midplane to GB; outer profile has multiple radial extrema
Ro120_q0.85_L20W_r1.40_th170_k0.25,center profile is not monotone from midplane to GB; outer profile has multiple radial extrema
Ro120_q0.85_L20W_r1.40_th170_k0.50,center profile is not monotone from midplane to GB; outer profile has multiple radial extrema
Ro120_q0.85_L20W_r1.40_th170_k0.75,center profile is not monotone from midplane to GB; outer profile has multiple radial extrema
Ro120_q0.85_L20W_r1.60_th120_k0.00,center profile is not monotone from midplane to GB; negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L20W_r1.60_th120_k0.25,center profile is not monotone from midplane to GB; negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L20W_r1.60_th120_k0.50,center profile is not monotone from midplane to GB; negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L20W_r1.60_th120_k0.75,center profile is not monotone from midplane to GB; negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L20W_r1.60_th135_k0.00,center profile is not monotone from midplane to GB; negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L20W_r1.60_th135_k0.25,center profile is not monotone from midplane to GB; negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L20W_r1.60_th135_k0.50,center profile is not monotone from midplane to GB; negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L20W_r1.60_th135_k0.75,center profile is not monotone from midplane to GB; negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L20W_r1.60_th150_k0.00,center profile is not monotone from midplane to GB; negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L20W_r1.60_th150_k0.25,center profile is not monotone from midplane to GB; negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L20W_r1.60_th150_k0.50,center profile is not monotone from midplane to GB; negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L20W_r1.60_th150_k0.75,center profile is not monotone from midplane to GB; negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L20W_r1.60_th165_k0.00,center profile is not monotone from midplane to GB; negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L20W_r1.60_th165_k0.25,center profile is not monotone from midplane to GB; negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L20W_r1.60_th165_k0.50,center profile is not monotone from midplane to GB; negative outer squared radius; contact exceeds outer-body support
Ro120_q0.85_L20W_r1.60_th165_k0.75,center profile is not monotone from midplane to GB; negative outer squared radius; contact exceeds outer-body support
